,Unnamed: 0,A,B,DNA_max_Cfrac,ksize,AA_max_Cfrac,sequence_comparison,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
774,774,positive_0.01_6,positive_0.01_66,0.7086814000211483,7,0.7294640025372661,positive_0.01_6_vs_positive_0.01_66,0.0440633255430922,0.0039390557299978,11.186266091014687,3.862522372233772,0.9837361266717622,0.9559366744569078
775,775,positive_0.01_6,positive_0.01_67,0.7024426350851222,7,0.7297811607992388,positive_0.01_6_vs_positive_0.01_67,0.0440039616550463,0.005200213010304,8.461953686868988,2.92184051071261,0.9833219990909807,0.9559960383449536
776,776,positive_0.01_6,positive_0.01_68,0.7285608543935709,7,0.7649857278782112,positive_0.01_6_vs_positive_0.01_68,0.0375480704435938,0.0066844225367147,5.61724969320206,1.9395884590877068,0.9850329404049827,0.9624519295564061
777,777,positive_0.01_6,positive_0.01_69,0.6989531563920905,7,0.7304154773231842,positive_0.01_6_vs_positive_0.01_69,0.0438853001894898,0.0059950592466839,7.320244618727328,2.5276180970493463,0.9830888382560917,0.9561146998105101
778,778,positive_0.01_6,positive_0.01_70,0.7247541503648092,7,0.7576910878528386,positive_0.01_6_vs_positive_0.01_70,0.0388645474081895,0.006082955490804,6.389089558018831,2.2060981881948427,0.9847872446607921,0.9611354525918104
779,779,positive_0.01_6,positive_0.01_71,0.6766416411124035,7,0.7091658737710117,positive_0.01_6_vs_positive_0.01_71,0.0479094354596486,0.0063641230946599,7.528049779528754,2.5993714485368344,0.98157128242283,0.9520905645403513
780,780,positive_0.01_6,positive_0.01_72,0.7318388495294491,7,0.767522993973993,positive_0.01_6_vs_positive_0.01_72,0.0370926870552761,0.0065266643262853,5.683253374298697,1.9623789678071728,0.985243534007216,0.9629073129447239
781,781,positive_0.01_6,positive_0.01_73,0.7125938458284868,7,0.7411988582302569,positive_0.01_6_vs_positive_0.01_73,0.0418814494617436,0.0053718834522933,7.796418115486824,2.6920367483967955,0.9839940659570798,0.9581185505382563
782,782,positive_0.01_6,positive_0.01_74,0.7130168129427937,7,0.7345385347288297,positive_0.01_6_vs_positive_0.01_74,0.0431161465224316,0.0040564194788599,10.629114357410987,3.670142625653121,0.9840218704511711,0.9568838534775683
783,783,positive_0.01_6,positive_0.01_75,0.7228507983504282,7,0.7551538217570568,positive_0.01_6_vs_positive_0.01_75,0.0393249995718689,0.0059812161776851,6.574749750491188,2.270205070797405,0.9846639355313421,0.960675000428131
784,784,positive_0.01_6,positive_0.01_76,0.7282436290578408,7,0.7538851887091659,positive_0.01_6_vs_positive_0.01_76,0.039555723131666,0.0047362315471857,8.35172916222183,2.8837809214846675,0.985012512512906,0.960444276868334
785,785,positive_0.01_6,positive_0.01_77,0.7385005815797822,7,0.7678401522359658,positive_0.01_6_vs_positive_0.01_77,0.0370358548929458,0.0053446531422736,6.9295151447734105,2.3927025387782628,0.9856687607063228,0.9629641451070542
786,786,positive_0.01_6,positive_0.01_78,0.7135455218356773,7,0.7532508721852205,positive_0.01_6_vs_positive_0.01_78,0.0396712097344937,0.0074004553564349,5.360644423048674,1.850984845626672,0.9840566039871853,0.9603287902655062
787,787,positive_0.01_6,positive_0.01_79,0.7181981600930528,7,0.7402473834443387,positive_0.01_6_vs_positive_0.01_79,0.0420572510543268,0.0041292385725136,10.185231566488168,3.51687367990847,0.9843612065328874,0.9579427489456731
788,788,positive_0.01_6,positive_0.01_80,0.7349053611081738,7,0.7621313035204567,positive_0.01_6_vs_positive_0.01_80,0.0380619268382804,0.0049859678653423,7.63380909509074,2.6358892391120494,0.9854397292130822,0.9619380731617195
789,789,positive_0.01_6,positive_0.01_81,0.7216876387860843,7,0.7488106565176023,positive_0.01_6_vs_positive_0.01_81,0.0404819581762724,0.0050438697326704,8.025972184424239,2.7712998125590422,0.9845884276355045,0.9595180418237276
790,790,positive_0.01_6,positive_0.01_82,0.7179866765358993,7,0.7472248652077387,positive_0.01_6_vs_positive_0.01_82,0.0407725100154818,0.0054541080777279,7.47555960285751,2.5812470377579744,0.9843474017869525,0.9592274899845181
791,791,positive_0.01_6,positive_0.01_83,0.7412498678227768,7,0.7684744687599112,positive_0.01_6_vs_positive_0.01_83,0.0369222509056028,0.0049497791068492,7.459373460628138,2.5756581007550072,0.9858431870573765,0.9630777490943971
792,792,positive_0.01_6,positive_0.01_84,0.7202072538860104,7,0.7465905486837933,positive_0.01_6_vs_positive_0.01_84,0.0408888787582281,0.0049168947440771,8.315996352674041,2.871442686797763,0.9844921588725823,0.9591111212417719
793,793,positive_0.01_6,positive_0.01_85,0.7483345669874167,7,0.7748176339993657,positive_0.01_6_vs_positive_0.01_85,0.0357906099153034,0.0047785228860363,7.489889819276579,2.5861951393914646,0.9862898464472464,0.9642093900846965
794,794,positive_0.01_6,positive_0.01_86,0.7059321137781538,7,0.7580082461148113,positive_0.01_6_vs_positive_0.01_86,0.038807083850475,0.0097237791163213,3.990946666542154,1.378039880375542,0.9835540594217199,0.961192916149525
795,795,positive_0.01_6,positive_0.01_87,0.7422015438299672,7,0.7786235331430383,positive_0.01_6_vs_positive_0.01_87,0.0351154313328874,0.006580963653212,5.335910237970739,1.8424443422589547,0.9859034218835679,0.9648845686671126
796,796,positive_0.01_6,positive_0.01_88,0.7083641746854182,7,0.7367586425626388,positive_0.01_6_vs_positive_0.01_88,0.0427035184219318,0.0053597517308704,7.967443375403634,2.7510903134801783,0.9837151532762509,0.9572964815780681
797,797,positive_0.01_6,positive_0.01_89,0.7029713439780058,7,0.7443704408499842,positive_0.01_6_vs_positive_0.01_89,0.04129683784606,0.0078051358702325,5.290982570022776,1.8269312013083128,0.9833572302234312,0.9587031621539399
798,798,positive_0.01_6,positive_0.01_90,0.71217087871418,7,0.7450047573739296,positive_0.01_6_vs_positive_0.01_90,0.0411801718017716,0.0061539691268961,6.691644197854728,2.310567727510377,0.983966245740799,0.9588198281982283
799,799,positive_0.01_6,positive_0.01_91,0.705826371999577,7,0.7421503330161751,positive_0.01_6_vs_positive_0.01_91,0.0417058411994137,0.0068453831947355,6.092550265336119,2.1037056969994667,0.9835470433569113,0.9582941588005862
800,800,positive_0.01_6,positive_0.01_92,0.7040287617637728,7,0.7351728512527751,positive_0.01_6_vs_positive_0.01_92,0.0429981438202881,0.0058996254975858,7.288283610185646,2.516582233113429,0.9834276168451672,0.9570018561797119
801,801,positive_0.01_6,positive_0.01_93,0.7304642064079517,7,0.756105296542975,positive_0.01_6_vs_positive_0.01_93,0.0391521748312631,0.0047240132718971,8.287905341878792,2.861743100110614,0.9851553301541591,0.9608478251687369
802,802,positive_0.01_6,positive_0.01_94,0.6775933171195939,7,0.711068823342848,positive_0.01_6_vs_positive_0.01_94,0.0475448823813668,0.0065387712343946,7.271225843056856,2.5106923314590937,0.981636978925316,0.9524551176186331
803,803,positive_0.01_6,positive_0.01_95,0.7344823939938669,7,0.7716460513796385,positive_0.01_6_vs_positive_0.01_95,0.0363554337182111,0.0067711609427442,5.36915811418847,1.853924550639068,0.9854127142105089,0.9636445662817889
804,804,positive_0.01_6,positive_0.01_96,0.7249656339219626,7,0.7637170948303204,positive_0.01_6_vs_positive_0.01_96,0.0377762478134294,0.0071314479622007,5.297135730872201,1.829055835323585,0.9848009266321389,0.9622237521865705
805,805,positive_0.01_6,positive_0.01_97,0.7056148884424236,7,0.7380272756105296,positive_0.01_6_vs_positive_0.01_97,0.0424682092071807,0.0061237458867942,6.935005141013932,2.3945981877043625,0.9835330082236561,0.9575317907928192
806,806,positive_0.01_6,positive_0.01_98,0.7390292904726657,7,0.7672058357120203,positive_0.01_6_vs_positive_0.01_98,0.0371495393506278,0.0051330585837792,7.23731061009564,2.498981690481454,0.9857023522109741,0.9628504606493722
807,807,positive_0.01_6,positive_0.01_99,0.7243311832505023,7,0.7516650808753568,positive_0.01_6_vs_positive_0.01_99,0.0399602913535183,0.0050668556703695,7.886605412347105,2.7231776535907044,0.9847598693074747,0.9600397086464817
808,808,positive_0.01_7,ref_gene,0.8406471396848895,7,0.873453853472883,positive_0.01_7_vs_ref_gene,0.019142969537557,0.0053497067898722,3.57832125936274,1.235563842918973,0.9917681979281826,0.980857030462443
809,809,positive_0.01_7,positive_0.01_0,0.7361742624510944,7,0.7643514113542658,positive_0.01_7_vs_positive_0.01_0,0.0376621185516181,0.0051499090022337,7.313161948159121,2.525172511247768,0.9855206854647203,0.9623378814483818
810,810,positive_0.01_7,positive_0.01_1,0.6837263402770435,7,0.723755153821757,positive_0.01_7_vs_positive_0.01_1,0.0451356767085304,0.0077296000043446,5.839328902292576,2.0162705178319658,0.9820582602553516,0.9548643232914695
811,811,positive_0.01_7,positive_0.01_2,0.7101617849212224,7,0.7507136060894386,positive_0.01_7_vs_positive_0.01_2,0.0401339913416435,0.0075845503496977,5.291545245426837,1.82712548833124,0.9838338844460697,0.9598660086583565
812,812,positive_0.01_7,positive_0.01_3,0.7078354657925346,7,0.7535680304471931,positive_0.01_7_vs_positive_0.01_3,0.0396134560176211,0.0085513475595133,4.632422637710612,1.5995360677296733,0.9836801777307065,0.9603865439823789
813,813,positive_0.01_7,positive_0.01_4,0.7350111028867505,7,0.7681573104979385,positive_0.01_7_vs_positive_0.01_4,0.0369790428481957,0.0060491829325052,6.113064071759051,2.110788939575995,0.985446480649989,0.9630209571518042
814,814,positive_0.01_7,positive_0.01_5,0.722956540129005,7,0.7621313035204567,positive_0.01_7_vs_positive_0.01_5,0.0380619268382804,0.0072243391926251,5.268568629382131,1.8191918585758928,0.984670794146455,0.9619380731617195
815,815,positive_0.01_7,positive_0.01_6,0.7123823622713334,7,0.7526165556612749,positive_0.01_7_vs_positive_0.01_6,0.0397867797261781,0.0075069520546059,5.299991186405236,1.8300417997901488,0.9839801578153522,0.9602132202738218
816,816,positive_0.01_7,positive_0.01_7,1.0,7,1.0,positive_0.01_7_vs_positive_0.01_7,0.0,0.0,,,1.0,1.0
817,817,positive_0.01_7,positive_0.01_8,0.6897536216559162,7,0.7231208372978116,positive_0.01_7_vs_positive_0.01_8,0.045255273950917,0.0064217251021078,7.047214452711904,2.433343106990209,0.9824687862272578,0.954744726049083
818,818,positive_0.01_7,positive_0.01_9,0.6846780162842339,7,0.7329527434189661,positive_0.01_7_vs_positive_0.01_9,0.0434115358594322,0.0092655226579435,4.685276531293621,1.6177860668592323,0.9821233087242798,0.9565884641405678
819,819,positive_0.01_7,positive_0.01_10,0.7427302527228508,7,0.7776720583571202,positive_0.01_7_vs_positive_0.01_10,0.0352839603302825,0.0063149430341146,5.587375870165636,1.9292732825235608,0.9859368538995006,0.9647160396697174
820,820,positive_0.01_7,positive_0.01_11,0.7033943110923125,7,0.7440532825880114,positive_0.01_7_vs_positive_0.01_11,0.0413552028269663,0.0076650575564767,5.395289275032584,1.8629474178363632,0.9833853969643743,0.9586447971730336
821,821,positive_0.01_7,positive_0.01_12,0.694300518134715,7,0.7297811607992388,positive_0.01_7_vs_positive_0.01_12,0.0440039616550463,0.0067824928944983,6.48787434642801,2.240207733968416,0.9827762266402396,0.9559960383449536
822,822,positive_0.01_7,positive_0.01_13,0.7316273659722956,7,0.771011734855693,positive_0.01_7_vs_positive_0.01_13,0.0364686371977387,0.0071902005963718,5.071991623730296,1.751315493395663,0.9852299744591692,0.9635313628022613
823,823,positive_0.01_7,positive_0.01_14,0.7247541503648092,7,0.7684744687599112,positive_0.01_7_vs_positive_0.01_14,0.0369222509056028,0.0080252519933907,4.600759070993701,1.5886029079215918,0.9847872446607921,0.9630777490943971
824,824,positive_0.01_7,positive_0.01_15,0.7295125304007614,7,0.7703774183317476,positive_0.01_7_vs_positive_0.01_15,0.0365819205339424,0.007472320405007,4.89565737965812,1.6904287813169294,0.9850941732943302,0.9634180794660575
825,825,positive_0.01_7,positive_0.01_16,0.7170350005287089,7,0.7497621313035204,positive_0.01_7_vs_positive_0.01_16,0.0403078801341573,0.0060994415287173,6.608454223944954,2.281842938312832,0.9842852324682727,0.9596921198658427
826,826,positive_0.01_7,positive_0.01_17,0.7249656339219626,7,0.7706945765937203,positive_0.01_7_vs_positive_0.01_17,0.036525268876128,0.0083824268995021,4.357362052068379,1.504559991072938,0.9848009266321389,0.9634747311238719
827,827,positive_0.01_7,positive_0.01_18,0.6947234852490219,7,0.7396130669203933,positive_0.01_7_vs_positive_0.01_18,0.0421745597496993,0.0085293078094428,4.944663821723924,1.7073502882185745,0.9828047281919977,0.9578254402503007
828,828,positive_0.01_7,positive_0.01_19,0.7017024426350851,7,0.7510307643514114,positive_0.01_7_vs_positive_0.01_19,0.0400760703892757,0.0092712964314363,4.322596163939839,1.4925556261137565,0.9832726330540328,0.9599239296107243
829,829,positive_0.01_7,positive_0.01_20,0.7024426350851222,7,0.7339042182048843,positive_0.01_7_vs_positive_0.01_20,0.0432342366016339,0.0059699380637164,7.241990811328317,2.500597724090944,0.9833219990909807,0.956765763398366
830,830,positive_0.01_7,positive_0.01_21,0.6968383208205562,7,0.7310497938471298,positive_0.01_7_vs_positive_0.01_21,0.0437667270192007,0.0065248509206005,6.707697624327125,2.3161108388932226,0.9829469885210388,0.9562332729807993
831,831,positive_0.01_7,positive_0.01_22,0.7213704134503542,7,0.7691087852838566,positive_0.01_7_vs_positive_0.01_22,0.0368087272652871,0.0087770475213816,4.193748202412935,1.44806552280626,0.9845678144575821,0.9631912727347128
832,832,positive_0.01_7,positive_0.01_23,0.6811885375912022,7,0.7221693625118935,positive_0.01_7_vs_positive_0.01_23,0.0454348385289025,0.0079334534309701,5.726993789556572,1.9774821605195336,0.9818843751879772,0.9545651614710975
833,833,positive_0.01_7,positive_0.01_24,0.7386063233583589,7,0.776720583571202,positive_0.01_7_vs_positive_0.01_24,0.0354526661579172,0.0069082550516375,5.131927801292406,1.7720109448408756,0.9856754808391507,0.9645473338420828
834,834,positive_0.01_7,positive_0.01_25,0.6803426033625886,7,0.7231208372978116,positive_0.01_7_vs_positive_0.01_25,0.045255273950917,0.0082810467335801,5.464921936426753,1.8869909825330045,0.9818262763727974,0.954744726049083
835,835,positive_0.01_7,positive_0.01_26,0.7511895950089881,7,0.7862353314303837,positive_0.01_7_vs_positive_0.01_26,0.03377351740318,0.0062735544532622,5.383474018563375,1.8588677104456497,0.98646870597133,0.96622648259682
836,836,positive_0.01_7,positive_0.01_27,0.7158718409643651,7,0.7500792895654932,positive_0.01_7_vs_positive_0.01_27,0.0402498961976048,0.0063785647686892,6.310180684404327,2.178851626453512,0.9842091409380298,0.9597501038023951
837,837,positive_0.01_7,positive_0.01_28,0.7029713439780058,7,0.7478591817316841,positive_0.01_7_vs_positive_0.01_28,0.0406562259148189,0.0084457478014736,4.81381008176979,1.6621676067097482,0.9833572302234312,0.959343774085181
838,838,positive_0.01_7,positive_0.01_29,0.6912340065559903,7,0.7291468442752934,positive_0.01_7_vs_positive_0.01_29,0.04412271155845,0.0072637917504063,6.074335976934035,2.097416458403232,0.9825690944779824,0.95587728844155
839,839,positive_0.01_7,positive_0.01_30,0.7128053293856402,7,0.7665715191880749,positive_0.01_7_vs_positive_0.01_30,0.0372633044022517,0.0099496399205077,3.745191253147381,1.293182630010531,0.9840079701682607,0.9627366955977482
840,840,positive_0.01_7,positive_0.01_31,0.6960981283705192,7,0.7386615921344751,positive_0.01_7_vs_positive_0.01_31,0.0423506845863169,0.0080850725715834,5.238132893842759,1.8086826584120737,0.9828972442355718,0.957649315413683
841,841,positive_0.01_7,positive_0.01_32,0.6848894998413874,7,0.7281953694893752,positive_0.01_7_vs_positive_0.01_32,0.0443010025472849,0.0083342601593271,5.315529117207394,1.8354069149101764,0.9821377522452404,0.955698997452715
842,842,positive_0.01_7,positive_0.01_33,0.7037115364280427,7,0.7443704408499842,positive_0.01_7_vs_positive_0.01_33,0.04129683784606,0.007662165172253,5.389708642096114,1.8610204728313933,0.9834065114362597,0.9587031621539399
843,843,positive_0.01_7,positive_0.01_34,0.6918684572274506,7,0.7329527434189661,positive_0.01_7_vs_positive_0.01_34,0.0434115358594322,0.0078506324914487,5.52968641784184,1.9093536061606355,0.9826120211108594,0.9565884641405678
844,844,positive_0.01_7,positive_0.01_35,0.7269747277149201,7,0.7633999365683476,positive_0.01_7_vs_positive_0.01_35,0.0378333429161256,0.0066966807929044,5.649566417472454,1.9507471486339865,0.984930716107618,0.9621666570838744
845,845,positive_0.01_7,positive_0.01_36,0.7298297557364914,7,0.7694259435458294,positive_0.01_7_vs_positive_0.01_36,0.036751995536809,0.0072428723467509,5.074229363340315,1.7520881658170595,0.9851145673524379,0.9632480044631909
846,846,positive_0.01_7,positive_0.01_37,0.7095273342497621,7,0.764034253092293,positive_0.01_7_vs_positive_0.01_37,0.037719173030481,0.0101209520358109,3.726840409579967,1.2868462400791814,0.9837920120443931,0.962280826969519
847,847,positive_0.01_7,positive_0.01_38,0.705826371999577,7,0.7576910878528386,positive_0.01_7_vs_positive_0.01_38,0.0388645474081895,0.0096866769859598,4.01216510724174,1.385366427164188,0.9835470433569113,0.9611354525918104
848,848,positive_0.01_7,positive_0.01_39,0.6992703817278206,7,0.7405645417063115,positive_0.01_7_vs_positive_0.01_39,0.0419986290138584,0.0078201396582626,5.37057275818382,1.854413015157642,0.9831100804526147,0.9580013709861416
849,849,positive_0.01_7,positive_0.01_40,0.7370201966797082,7,0.7741833174754202,positive_0.01_7_vs_positive_0.01_40,0.0359034159337741,0.0067515603750699,5.317795285716015,1.8361894035880408,0.9855745825015965,0.9640965840662259
850,850,positive_0.01_7,positive_0.01_41,0.7111134609284128,7,0.7522993973993023,positive_0.01_7_vs_positive_0.01_41,0.0398445960336323,0.0076917450501358,5.180176380511832,1.788670768158794,0.9838966262957669,0.9601554039663677
851,851,positive_0.01_7,positive_0.01_42,0.716612033414402,7,0.7630827783063748,positive_0.01_7_vs_positive_0.01_42,0.0378904583542502,0.0085972420004746,4.407280654907515,1.5217964593178417,0.9842575764315503,0.9621095416457498
852,852,positive_0.01_7,positive_0.01_43,0.6945120016918684,7,0.7323184268950206,positive_0.01_7_vs_positive_0.01_43,0.0435298449958707,0.0072153106695529,6.032982776411462,2.0831375505994734,0.9827904794825266,0.9564701550041292
853,853,positive_0.01_7,positive_0.01_44,0.708787141799725,7,0.7519822391373295,positive_0.01_7_vs_positive_0.01_44,0.0399024332372889,0.0080796569340584,4.938629642687791,1.7052667376096855,0.9837431158167016,0.9600975667627111
854,854,positive_0.01_7,positive_0.01_45,0.7066723062281908,7,0.7595940374246749,positive_0.01_7_vs_positive_0.01_45,0.038520074815271,0.0098683313133244,3.9034030772011534,1.3478118248631787,0.9836031438687325,0.9614799251847289
855,855,positive_0.01_7,positive_0.01_46,0.6911282647774135,7,0.7361243260386933,positive_0.01_7_vs_positive_0.01_46,0.0428213032929931,0.008585932018191,4.987379727939567,1.7220997266876532,0.9825619363912143,0.9571786967070068
856,856,positive_0.01_7,positive_0.01_47,0.7217933805646611,7,0.764034253092293,positive_0.01_7_vs_positive_0.01_47,0.037719173030481,0.0077866776049518,4.844065074235736,1.6726143978302763,0.9845952967772311,0.962280826969519
857,857,positive_0.01_7,positive_0.01_48,0.7066723062281908,7,0.7516650808753568,positive_0.01_7_vs_positive_0.01_48,0.0399602913535183,0.0084281147750772,4.741308396948382,1.6371333926682754,0.9836031438687325,0.9600397086464817
858,858,positive_0.01_7,positive_0.01_49,0.7261287934863064,7,0.7624484617824294,positive_0.01_7_vs_positive_0.01_49,0.0380047502996002,0.0066841840486293,5.68577256746744,1.9632488237443628,0.9848761095958404,0.9619952497003997
859,859,positive_0.01_7,positive_0.01_50,0.7299354975150683,7,0.767522993973993,positive_0.01_7_vs_positive_0.01_50,0.0370926870552761,0.0068823947253849,5.3895030051769135,1.8609494681552567,0.9851213634957755,0.9629073129447239
860,860,positive_0.01_7,positive_0.01_51,0.7179866765358993,7,0.756105296542975,positive_0.01_7_vs_positive_0.01_51,0.0391521748312631,0.0070744432619467,5.534311801164874,1.9109507116129836,0.9843474017869525,0.9608478251687369
861,861,positive_0.01_7,positive_0.01_52,0.7005392830707412,7,0.7361243260386933,positive_0.01_7_vs_positive_0.01_52,0.0428213032929931,0.006751341567189,6.342636180800146,2.190058232832337,0.9831949575628978,0.9571786967070068
862,862,positive_0.01_7,positive_0.01_53,0.7208417045574707,7,0.7668886774500476,positive_0.01_7_vs_positive_0.01_53,0.0372064117944604,0.0084793246867445,4.387897995299585,1.5151037920989596,0.9845334399687662,0.9627935882055395
863,863,positive_0.01_7,positive_0.01_54,0.7422015438299672,7,0.7770377418331748,positive_0.01_7_vs_positive_0.01_54,0.0353964112094181,0.0062999837766812,5.618492438097094,1.9400175683115528,0.9859034218835679,0.9646035887905818
864,864,positive_0.01_7,positive_0.01_55,0.6914454901131437,7,0.7335870599429115,positive_0.01_7_vs_positive_0.01_55,0.0432933144514635,0.00805173300668,5.376893945135245,1.8565956671543224,0.9825834075234549,0.9567066855485364
865,865,positive_0.01_7,positive_0.01_56,0.7004335412921645,7,0.7348556929908024,positive_0.01_7_vs_positive_0.01_56,0.043057134257983,0.006536006318513,6.587682471484934,2.2746706291674434,0.9831878900650763,0.9569428657420169
866,866,positive_0.01_7,positive_0.01_57,0.713651263614254,7,0.7507136060894386,positive_0.01_7_vs_positive_0.01_57,0.0401339913416435,0.0069175012575598,5.801804704810531,2.0033137321543086,0.9840635477530145,0.9598660086583565
867,867,positive_0.01_7,positive_0.01_58,0.725177117479116,7,0.7513479226133841,positive_0.01_7_vs_positive_0.01_58,0.0400181703987105,0.0048497282057516,8.251631576229313,2.849218077890839,0.9848146048028326,0.9599818296012894
868,868,positive_0.01_7,positive_0.01_59,0.7001163159564344,7,0.7431018078020932,positive_0.01_7_vs_positive_0.01_59,0.0415304258072798,0.0081242178349865,5.111929129771885,1.7651055739571082,0.9831666814730999,0.9584695741927202
869,869,positive_0.01_7,positive_0.01_60,0.725917309929153,7,0.7608626704725658,positive_0.01_7_vs_positive_0.01_60,0.0382908371342125,0.006437849666934,5.947768139240825,2.0537136624284464,0.9848624485013374,0.9617091628657874
870,870,positive_0.01_7,positive_0.01_61,0.7310986570794121,7,0.7643514113542658,positive_0.01_7_vs_positive_0.01_61,0.0376621185516181,0.0060954780928168,6.178698041093882,2.1334517899741208,0.9851960592508969,0.9623378814483818
871,871,positive_0.01_7,positive_0.01_62,0.701385217299355,7,0.736441484300666,positive_0.01_7_vs_positive_0.01_62,0.0427623999876881,0.0066463745359528,6.433943762327801,2.221585962776864,0.9832514609974942,0.9572376000123118
872,872,positive_0.01_7,positive_0.01_63,0.717352225864439,7,0.7567396130669204,positive_0.01_7_vs_positive_0.01_63,0.0390370618708786,0.0073100024392134,5.340225560181771,1.8439343862511048,0.9843059643015495,0.9609629381291214
873,873,positive_0.01_7,positive_0.01_64,0.6907052976631067,7,0.7358071677767206,positive_0.01_7_vs_positive_0.01_64,0.0428802283552448,0.0086099621630847,4.980303925038611,1.7196565122330632,0.9825332936099932,0.9571197716447551
874,874,positive_0.01_7,positive_0.01_65,0.6958866448133657,7,0.7358071677767206,positive_0.01_7_vs_positive_0.01_65,0.0428802283552448,0.0075967470012449,5.644551325484172,1.949015480099916,0.9828830223296403,0.9571197716447551
875,875,positive_0.01_7,positive_0.01_66,0.7038172782066194,7,0.7373929590865842,positive_0.01_7_vs_positive_0.01_66,0.0425858204395801,0.0063527687168213,6.703505563931243,2.314663356155631,0.9834135475791659,0.9574141795604199
876,876,positive_0.01_7,positive_0.01_67,0.7051919213281167,7,0.7459562321598477,positive_0.01_7_vs_positive_0.01_67,0.0410053322766598,0.0076681156178315,5.34751095579538,1.8464499712836064,0.9835049259343875,0.9589946677233402
877,877,positive_0.01_7,positive_0.01_68,0.7260230517077297,7,0.7716460513796385,positive_0.01_7_vs_positive_0.01_68,0.0363554337182111,0.008353375615815,4.352184720316069,1.5027723025306607,0.9848692795223206,0.9636445662817889
878,878,positive_0.01_7,positive_0.01_69,0.7046632124352331,7,0.7386615921344751,positive_0.01_7_vs_positive_0.01_69,0.0423506845863169,0.006424688245582,6.5918660902245945,2.276115197073066,0.9834698005059226,0.957649315413683
879,879,positive_0.01_7,positive_0.01_70,0.7253886010362695,7,0.7662543609261021,positive_0.01_7_vs_positive_0.01_70,0.0373202171894979,0.0075078941906029,4.970796902839794,1.716373818469346,0.9848282791750366,0.962679782810502
880,880,positive_0.01_7,positive_0.01_71,0.6859469176271545,7,0.7196320964161116,positive_0.01_7_vs_positive_0.01_71,0.0459146707005665,0.0065117787367702,7.051018248101554,2.4346565251292365,0.9822099061971056,0.9540853292994335
881,881,positive_0.01_7,positive_0.01_72,0.7328962673152163,7,0.7748176339993657,positive_0.01_7_vs_positive_0.01_72,0.0357906099153034,0.0076314559883224,4.6898796206214906,1.619375474384999,0.9853112758203761,0.9642093900846965
882,882,positive_0.01_7,positive_0.01_73,0.7109019773712594,7,0.7519822391373295,positive_0.01_7_vs_positive_0.01_73,0.0399024332372889,0.0076743788004316,5.199434934726522,1.79532058284279,0.9838826905763018,0.9600975667627111
883,883,positive_0.01_7,positive_0.01_74,0.713651263614254,7,0.743418966064066,positive_0.01_7_vs_positive_0.01_74,0.0414719967906717,0.0055794958085316,7.432929105754746,2.566527090327872,0.9840635477530145,0.9585280032093283
884,884,positive_0.01_7,positive_0.01_75,0.7085756582425716,7,0.7621313035204567,positive_0.01_7_vs_positive_0.01_75,0.0380619268382804,0.0099607481318199,3.821191574625857,1.319424893480677,0.9837291365335671,0.9619380731617195
885,885,positive_0.01_7,positive_0.01_76,0.710690493814106,7,0.7462733904218205,positive_0.01_7_vs_positive_0.01_76,0.0409470949121204,0.0066701984004846,6.138812139252891,2.1196795279034646,0.9838687509080061,0.9590529050878795
886,886,positive_0.01_7,positive_0.01_77,0.7345881357724436,7,0.7729146844275293,positive_0.01_7_vs_positive_0.01_77,0.0361292658419959,0.0069776501884822,5.17785570586972,1.7878694589774369,0.9854194693499143,0.9638707341580041
887,887,positive_0.01_7,positive_0.01_78,0.7177751929787459,7,0.7580082461148113,positive_0.01_7_vs_positive_0.01_78,0.038807083850475,0.0074596728417022,5.2022501085476005,1.7962926383774225,0.9843335931679037,0.961192916149525
888,888,positive_0.01_7,positive_0.01_79,0.7227450565718515,7,0.758325404376784,positive_0.01_7_vs_positive_0.01_79,0.0387496408976345,0.0065765270721522,5.892113036638509,2.034496429691324,0.9846570759606311,0.9612503591023654
889,889,positive_0.01_7,positive_0.01_80,0.7339536851009834,7,0.7764034253092293,positive_0.01_7_vs_positive_0.01_80,0.0355089407989309,0.0077160834550705,4.601938406407007,1.5890101223916573,0.9853789246141446,0.964491059201069
890,890,positive_0.01_7,positive_0.01_81,0.7161890663000952,7,0.7529337139232477,positive_0.01_7_vs_positive_0.01_81,0.0397289842985756,0.0068391354229047,5.809065304588163,2.005820755395913,0.9842299048442956,0.9602710157014244
891,891,positive_0.01_7,positive_0.01_82,0.7137570053928307,7,0.7592768791627021,positive_0.01_7_vs_positive_0.01_82,0.0385774355084386,0.0084538871608426,4.563277788604118,1.575660940459718,0.9840704905390476,0.9614225644915614
892,892,positive_0.01_7,positive_0.01_83,0.7383948398012055,7,0.7757691087852838,positive_0.01_7_vs_positive_0.01_83,0.035621549218288,0.0067785480466248,5.2550411936705,1.8145209502808453,0.9856620396570341,0.9643784507817119
893,893,positive_0.01_7,positive_0.01_84,0.7146029396214444,7,0.7529337139232477,positive_0.01_7_vs_positive_0.01_84,0.0397289842985756,0.0071410710717277,5.563448941975474,1.9210115180812173,0.984125997588633,0.9602710157014244
894,894,positive_0.01_7,positive_0.01_85,0.7490747594374537,7,0.7830637488106565,positive_0.01_7_vs_positive_0.01_85,0.0343312890194722,0.0061023309367044,5.625930382270109,1.9425858270618763,0.9863362797567233,0.9656687109805278
