,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
662,"('positive_0.01_5', 'positive_0.01_83')",positive_0.01_5,positive_0.01_83,0.7401803607214429,0.7691844718627746,7,0.03679518699647599,0.005274454977873377,6.9761116837348665,2.4087919266707836,0.9857754063407727,0.963204813003524
663,"('positive_0.01_5', 'positive_0.01_84')",positive_0.01_5,positive_0.01_84,0.7412825651302605,0.7658742100511586,7,0.037388460361525544,0.004477532046841648,8.350238472977214,2.8832661991894417,0.9858452578031562,0.9626115396384745
664,"('positive_0.01_5', 'positive_0.01_85')",positive_0.01_5,positive_0.01_85,0.722745490981964,0.7583508877520313,7,0.03874502630291943,0.006581059693710145,5.887353725107528,2.032853079969864,0.9846571041431874,0.9612549736970806
665,"('positive_0.01_5', 'positive_0.01_86')",positive_0.01_5,positive_0.01_86,0.7276553106212424,0.7589527535359615,7,0.03863607753004317,0.005766212169159068,6.700425928947004,2.3135999844346156,0.9849746049954448,0.9613639224699568
666,"('positive_0.01_5', 'positive_0.01_87')",positive_0.01_5,positive_0.01_87,0.7190380761523046,0.7496238338850436,7,0.040333170714501376,0.005694046902910088,7.083392778849095,2.4458351747595533,0.9844159944831524,0.9596668292854986
667,"('positive_0.01_5', 'positive_0.01_88')",positive_0.01_5,positive_0.01_88,0.7089178356713427,0.7424014444778815,7,0.041659527179086386,0.00629748734486435,6.61526175404863,2.2841935204562533,0.983751752831709,0.9583404728209136
668,"('positive_0.01_5', 'positive_0.01_89')",positive_0.01_5,positive_0.01_89,0.7022044088176352,0.7300631959073127,7,0.04395119049298957,0.005299055543816489,8.2941554640386,2.863901214040234,0.9833061163523243,0.9560488095070104
669,"('positive_0.01_5', 'positive_0.01_90')",positive_0.01_5,positive_0.01_90,0.7240480961923847,0.753836894372555,7,0.03956451289234275,0.005515961305999184,7.172732130900232,2.476683291835506,0.9847415387902916,0.9604354871076572
670,"('positive_0.01_5', 'positive_0.01_91')",positive_0.01_5,positive_0.01_91,0.7259519038076152,0.753836894372555,7,0.03956451289234275,0.005157670636649847,7.671004156644207,2.6487323769578652,0.9848646834035808,0.9604354871076572
671,"('positive_0.01_5', 'positive_0.01_92')",positive_0.01_5,positive_0.01_92,0.7159318637274549,0.7387902497743003,7,0.04232685776497824,0.004290184170586575,9.8659768629912,3.4066377508983066,0.9842130703852928,0.9576731422350218
672,"('positive_0.01_5', 'positive_0.01_93')",positive_0.01_5,positive_0.01_93,0.7340681362725451,0.7598555522118567,7,0.0384727931445944,0.0047309186125222835,8.132203551919206,2.807980598644748,0.985386241113099,0.9615272068554056
673,"('positive_0.01_5', 'positive_0.01_94')",positive_0.01_5,positive_0.01_94,0.7244488977955912,0.7502256996689738,7,0.04022313610121819,0.004781841433513456,8.41164155283674,2.9044681594996815,0.9847674895779496,0.9597768638987818
674,"('positive_0.01_5', 'positive_0.01_95')",positive_0.01_5,positive_0.01_95,0.7159318637274549,0.7405958471260908,7,0.041992843834336435,0.004624198101228383,9.08110831652765,3.1356293290252424,0.9842130703852928,0.9580071561656636
675,"('positive_0.01_5', 'positive_0.01_96')",positive_0.01_5,positive_0.01_96,0.7284569138276553,0.7610592837797171,7,0.03825533910410228,0.0059966343726969296,6.379468336152251,2.202776062258849,0.9850262480308892,0.9617446608958977
676,"('positive_0.01_5', 'positive_0.01_97')",positive_0.01_5,positive_0.01_97,0.7219438877755511,0.7547396930484502,7,0.03940027971870519,0.006077140656423952,6.483358201863636,2.2386483477286996,0.9846050722946893,0.9605997202812948
677,"('positive_0.01_5', 'positive_0.01_98')",positive_0.01_5,positive_0.01_98,0.7345691382765531,0.7685826060788444,7,0.03690289188982043,0.006207559411070762,5.944831043260999,2.0526995082111967,0.9854182557944179,0.9630971081101796
678,"('positive_0.01_5', 'positive_0.01_99')",positive_0.01_5,positive_0.01_99,0.7215430861723446,0.7472163707493229,7,0.040774067809642656,0.004779073772368747,8.531792927195806,2.9459554053546055,0.984579035733752,0.9592259321903573
679,"('positive_0.01_6', 'positive_0.01_7')",positive_0.01_6,positive_0.01_7,0.6893787575150301,0.7168221486608486,7,0.046447765954795384,0.005302877430744646,8.75897407801731,3.024399121109116,0.9824433535666874,0.9535522340452046
680,"('positive_0.01_6', 'positive_0.01_8')",positive_0.01_6,positive_0.01_8,0.72625250501002,0.7502256996689738,7,0.04022313610121819,0.0044425488572849,9.054067246837413,3.1262922780559674,0.9848840991689319,0.9597768638987818
681,"('positive_0.01_6', 'positive_0.01_9')",positive_0.01_6,positive_0.01_9,0.691683366733467,0.7102016250376166,7,0.04771091001142724,0.0035875209077997905,13.299130858776826,4.592076574555227,0.9825995018498761,0.9522890899885728
682,"('positive_0.01_10', 'positive_0.01_6')",positive_0.01_6,positive_0.01_10,0.7103206412825651,0.7366837195305447,7,0.04271742619055252,0.004970687531468232,8.593866727714975,2.96738895979396,0.9838443630527011,0.9572825738094475
683,"('positive_0.01_11', 'positive_0.01_6')",positive_0.01_6,positive_0.01_11,0.716933867735471,0.7339753235028589,7,0.04322099464593154,0.0032055421222205727,13.48320907915292,4.655637215671636,0.9842786212348357,0.9567790053540685
684,"('positive_0.01_12', 'positive_0.01_6')",positive_0.01_6,positive_0.01_12,0.7175350701402805,0.7360818537466145,7,0.04282919298868548,0.003483150196096907,12.296108573405286,4.24574152534622,0.984317909875839,0.9571708070113145
685,"('positive_0.01_13', 'positive_0.01_6')",positive_0.01_6,positive_0.01_13,0.6943887775551102,0.7162202828769184,7,0.04656218307610138,0.00420703470649908,11.067696447612267,3.821581284601545,0.9827821753481013,0.9534378169238986
686,"('positive_0.01_14', 'positive_0.01_6')",positive_0.01_6,positive_0.01_14,0.7100200400801603,0.7312669274751731,7,0.043726158358977085,0.004019538619798313,10.878402347872234,3.7562196447809955,0.983824532678047,0.9562738416410229
687,"('positive_0.01_15', 'positive_0.01_6')",positive_0.01_6,positive_0.01_15,0.6870741482965932,0.7168221486608486,7,0.046447765954795384,0.005756387550337139,8.068908764156271,2.786125447713152,0.9822867073400167,0.9535522340452046
688,"('positive_0.01_16', 'positive_0.01_6')",positive_0.01_6,positive_0.01_16,0.7219438877755511,0.7427023773698466,7,0.04160404197264411,0.003873378402485028,10.741021828890348,3.7087833220832143,0.9846050722946893,0.9583959580273559
689,"('positive_0.01_17', 'positive_0.01_6')",positive_0.01_6,positive_0.01_17,0.7044088176352705,0.7288594643394523,7,0.044176540881204485,0.004647897750255647,9.504628383611633,3.2818671997224027,0.9834528905281813,0.9558234591187955
690,"('positive_0.01_18', 'positive_0.01_6')",positive_0.01_6,positive_0.01_18,0.7035070140280562,0.7207342762563949,7,0.04570605536834382,0.003292438957137489,13.882126886289052,4.793380135624471,0.9833928994937335,0.9542939446316562
691,"('positive_0.01_19', 'positive_0.01_6')",positive_0.01_6,positive_0.01_19,0.6990981963927856,0.714715618417093,7,0.0468485868493389,0.0030036094283829584,15.597429681315322,5.385659576059551,0.9830985516339249,0.9531514131506611
692,"('positive_0.01_20', 'positive_0.01_6')",positive_0.01_6,positive_0.01_20,0.69749498997996,0.718326813120674,7,0.04616208299705227,0.004001694748561824,11.535633249798112,3.983155875490828,0.9829910775553403,0.9538379170029477
693,"('positive_0.01_21', 'positive_0.01_6')",positive_0.01_6,positive_0.01_21,0.6988977955911824,0.7258501354198014,7,0.04474131563561479,0.0051497948112179115,8.68798025469943,2.9998855587975606,0.9830851302183553,0.9552586843643852
694,"('positive_0.01_22', 'positive_0.01_6')",positive_0.01_6,positive_0.01_22,0.7047094188376753,0.72103520914836,7,0.045649143753469845,0.0031173187564416116,14.643720235263297,5.056351830113336,0.9834728712861133,0.9543508562465302
695,"('positive_0.01_23', 'positive_0.01_6')",positive_0.01_6,positive_0.01_23,0.712625250501002,0.7333734577189287,7,0.043333115001929934,0.003914219678203823,11.070690601048446,3.822615140272333,0.9839961309390891,0.9566668849980701
696,"('positive_0.01_24', 'positive_0.01_6')",positive_0.01_6,positive_0.01_24,0.7021042084168336,0.7225398736081854,7,0.04536489070204475,0.0039047374266935053,11.617910692770783,4.011565575530719,0.9832994343770459,0.9546351092979553
697,"('positive_0.01_25', 'positive_0.01_6')",positive_0.01_6,positive_0.01_25,0.7176352705410821,0.7399939813421607,7,0.042104104180176294,0.004189214714593548,10.050595886981501,3.470385126894958,0.9843244549344626,0.9578958958198237
698,"('positive_0.01_26', 'positive_0.01_6')",positive_0.01_6,positive_0.01_26,0.6862725450901803,0.7150165513090581,7,0.04679126477651352,0.005570937037433943,8.3991731484487,2.900162925697533,0.9822321043775516,0.9532087352234865
699,"('positive_0.01_27', 'positive_0.01_6')",positive_0.01_6,positive_0.01_27,0.69749498997996,0.7123081552813723,7,0.04730790968471166,0.0028558680609024334,16.565159410677644,5.719808406377482,0.9829910775553403,0.9526920903152883
700,"('positive_0.01_28', 'positive_0.01_6')",positive_0.01_6,positive_0.01_28,0.7086172344689379,0.7396930484501956,7,0.04215976344274208,0.005854932012591685,7.200726387953405,2.486349470279875,0.9837318850791584,0.9578402365572579
701,"('positive_0.01_29', 'positive_0.01_6')",positive_0.01_6,positive_0.01_29,0.7108216432865732,0.7354799879626843,7,0.04294103814634975,0.004651149881149896,9.232348826336576,3.1878513884659925,0.983877395923044,0.9570589618536502
702,"('positive_0.01_30', 'positive_0.01_6')",positive_0.01_6,positive_0.01_30,0.7181362725450902,0.7339753235028589,7,0.04322099464593154,0.0029772369371247054,14.517149813300591,5.012648141812312,0.9843571671780618,0.9567790053540685
703,"('positive_0.01_31', 'positive_0.01_6')",positive_0.01_6,positive_0.01_31,0.6893787575150301,0.7126090881733373,7,0.04725042162628834,0.004500221759251688,10.499576277357786,3.6254142302984285,0.9824433535666874,0.9527495783737117
704,"('positive_0.01_32', 'positive_0.01_6')",positive_0.01_6,positive_0.01_32,0.7076152304609219,0.7333734577189287,7,0.043333115001929934,0.0048740018181882006,8.890664513136771,3.0698707063297372,0.9836656012174191,0.9566668849980701
705,"('positive_0.01_33', 'positive_0.01_6')",positive_0.01_6,positive_0.01_33,0.7031062124248497,0.7198314775804996,7,0.045876912506146006,0.0031990012988009076,14.341010903416077,4.951828876964296,0.9833662132995816,0.954123087493854
706,"('positive_0.01_34', 'positive_0.01_6')",positive_0.01_6,positive_0.01_34,0.6962925851703406,0.7207342762563949,7,0.04570605536834382,0.004691811581365446,9.741664722828045,3.3637138280617016,0.9829103174903661,0.9542939446316562
707,"('positive_0.01_35', 'positive_0.01_6')",positive_0.01_6,positive_0.01_35,0.6874749498997996,0.7026783027384893,7,0.049158611288476206,0.0029665773233767956,16.57081745387305,5.7217620804853135,0.9823139860735398,0.9508413887115238
708,"('positive_0.01_36', 'positive_0.01_6')",positive_0.01_6,positive_0.01_36,0.6965931863727455,0.7144146855251279,7,0.04690592961356399,0.0034333825708227073,13.661725323643264,4.717277353903728,0.9829305199513184,0.953094070386436
709,"('positive_0.01_37', 'positive_0.01_6')",positive_0.01_6,positive_0.01_37,0.7075150300601203,0.7318687932591033,7,0.04361376133329764,0.0046126104661802225,9.455331563997188,3.26484542792728,0.983658967915536,0.9563862386667024
710,"('positive_0.01_38', 'positive_0.01_6')",positive_0.01_6,positive_0.01_38,0.6733466933867736,0.6906409870598856,7,0.051502807367564296,0.0034300244203652186,15.01528883053271,5.184651300228783,0.9813431424185143,0.9484971926324357
711,"('positive_0.01_39', 'positive_0.01_6')",positive_0.01_6,positive_0.01_39,0.6739478957915832,0.6942521817634667,7,0.05079589527568107,0.004016438331748251,12.646999923828268,4.366901318990029,0.981384848462178,0.9492041047243189
712,"('positive_0.01_40', 'positive_0.01_6')",positive_0.01_6,positive_0.01_40,0.6771543086172345,0.6966596448991875,7,0.05032636950631142,0.0038448589044878245,13.089263027979806,4.519611000692579,0.9816066840299011,0.9496736304936886
713,"('positive_0.01_41', 'positive_0.01_6')",positive_0.01_6,positive_0.01_41,0.7196392785571142,0.7481191694252182,7,0.04060858890572616,0.005304721507293331,7.655178287850628,2.643267839302683,0.9844551736621565,0.9593914110942738
714,"('positive_0.01_42', 'positive_0.01_6')",positive_0.01_6,positive_0.01_42,0.7033066132264529,0.7261510683117665,7,0.04468474793870225,0.004352451399374346,10.266570224109929,3.5449592253653117,0.9833795582071309,0.9553152520612977
715,"('positive_0.01_43', 'positive_0.01_6')",positive_0.01_6,positive_0.01_43,0.709619238476954,0.7354799879626843,7,0.04294103814634975,0.0048814690222060975,8.796744986193373,3.0374410938873977,0.9837980797369514,0.9570589618536502
716,"('positive_0.01_44', 'positive_0.01_6')",positive_0.01_6,positive_0.01_44,0.7092184368737475,0.7318687932591033,7,0.04361376133329764,0.004285593219757744,10.176831793607104,3.5139733099002104,0.9837716125625565,0.9563862386667024
717,"('positive_0.01_45', 'positive_0.01_6')",positive_0.01_6,positive_0.01_45,0.7026052104208417,0.7248645394340758,7,0.044926723345206865,0.004246018022223352,10.580907360746853,3.653497160437254,0.9833328351758386,0.9550732766547931
718,"('positive_0.01_46', 'positive_0.01_6')",positive_0.01_6,positive_0.01_46,0.698997995991984,0.7231417393921156,7,0.045251331531958594,0.004620320634970088,9.793980787710321,3.381778119523295,0.9830918413842215,0.9547486684680414
719,"('positive_0.01_47', 'positive_0.01_6')",positive_0.01_6,positive_0.01_47,0.71563126252505,0.7357809208546494,7,0.042885105765137155,0.003789132285201058,11.317922557792569,3.907982228475461,0.9841933880918259,0.9571148942348628
720,"('positive_0.01_48', 'positive_0.01_6')",positive_0.01_6,positive_0.01_48,0.7095190380761524,0.7291603972314173,7,0.04412017339447827,0.0037215421316731945,11.855347012998068,4.093550313905163,0.9837914642783377,0.9558798266055217
721,"('positive_0.01_49', 'positive_0.01_6')",positive_0.01_6,positive_0.01_49,0.7070140280561122,0.7369846524225098,7,0.04266157213915833,0.005661109632308814,7.535902837083785,2.6020830424011274,0.9836257879798628,0.9573384278608417
722,"('positive_0.01_50', 'positive_0.01_6')",positive_0.01_6,positive_0.01_50,0.7085170340681363,0.7285585314474872,7,0.04423292831984671,0.0038009987733549355,11.63718563392345,4.0182210484847785,0.9837252607112259,0.9557670716801533
723,"('positive_0.01_51', 'positive_0.01_6')",positive_0.01_6,positive_0.01_51,0.7102204408817635,0.741197712910021,7,0.0418816609633591,0.005825644856360612,7.189188835915986,2.4823656518633674,0.9838377538160095,0.9581183390366409
724,"('positive_0.01_52', 'positive_0.01_6')",positive_0.01_6,positive_0.01_52,0.7013026052104209,0.7270538669876617,7,0.04451516532820565,0.004909604948113655,9.066954632532921,3.1307421825337887,0.9832459458559737,0.9554848346717943
725,"('positive_0.01_53', 'positive_0.01_6')",positive_0.01_6,positive_0.01_53,0.6992985971943888,0.7249473367439061,7,0.04491113942319502,0.004902152245657931,9.161514610847705,3.1633929373779073,0.9831119693858695,0.955088860576805
726,"('positive_0.01_54', 'positive_0.01_6')",positive_0.01_6,positive_0.01_54,0.6992985971943888,0.730965994583208,7,0.043782386609395596,0.006030905059457359,7.259671007544429,2.5067025452059237,0.9831119693858695,0.9562176133906044
727,"('positive_0.01_55', 'positive_0.01_6')",positive_0.01_6,positive_0.01_55,0.6962925851703406,0.718025880228709,7,0.04621917852744106,0.004178688422268206,11.06069030682913,3.819162123882704,0.9829103174903661,0.9537808214725589
728,"('positive_0.01_56', 'positive_0.01_6')",positive_0.01_6,positive_0.01_56,0.7133266533066133,0.7387902497743003,7,0.04232685776497824,0.0047865692917407054,8.842838196871787,3.0533566868122315,0.9840422283910764,0.9576731422350218
729,"('positive_0.01_57', 'positive_0.01_6')",positive_0.01_6,positive_0.01_57,0.7018036072144288,0.7270538669876617,7,0.04451516532820565,0.004812623305391894,9.249667489731104,3.1938313753780045,0.9832793830006034,0.9554848346717943
730,"('positive_0.01_58', 'positive_0.01_6')",positive_0.01_6,positive_0.01_58,0.7254509018036072,0.7454107733975324,7,0.041105540385965034,0.003710852004332854,11.077116613103811,3.8248339874842756,0.9848323067731054,0.958894459614035
731,"('positive_0.01_59', 'positive_0.01_6')",positive_0.01_6,positive_0.01_59,0.6979959919839679,0.7219380078242552,7,0.04547853098100574,0.004587811671441178,9.912902760177923,3.422840863379821,0.9830246884558912,0.9545214690189943
732,"('positive_0.01_6', 'positive_0.01_60')",positive_0.01_6,positive_0.01_60,0.7044088176352705,0.7339753235028589,7,0.04322099464593154,0.005603443985528589,7.713291104105573,2.663333699623897,0.9834528905281813,0.9567790053540685
733,"('positive_0.01_6', 'positive_0.01_61')",positive_0.01_6,positive_0.01_61,0.7178356713426853,0.7436051760457418,7,0.041437701896248735,0.004817575247935801,8.601360594004973,2.9699765279748114,0.9843375424410948,0.9585622981037513
734,"('positive_0.01_6', 'positive_0.01_62')",positive_0.01_6,positive_0.01_62,0.6925851703406813,0.7240445380680108,7,0.04508114458190471,0.00604068512723932,7.462919127934655,2.5768823894662263,0.9826604685087175,0.9549188554180953
735,"('positive_0.01_6', 'positive_0.01_63')",positive_0.01_6,positive_0.01_63,0.6907815631262525,0.7252482696358712,7,0.04485451136236218,0.006620718233884326,6.774870909443064,2.339305201915318,0.982538459441918,0.9551454886376378
736,"('positive_0.01_6', 'positive_0.01_64')",positive_0.01_6,positive_0.01_64,0.7045090180360721,0.7294613301233824,7,0.044063825844378623,0.0047412850573570475,9.293646197459658,3.209016848450196,0.9834595516829644,0.9559361741556214
737,"('positive_0.01_6', 'positive_0.01_65')",positive_0.01_6,positive_0.01_65,0.6856713426853708,0.7071922961179657,7,0.04828840576112636,0.00419243616018905,11.517982365400856,3.9770611754971568,0.9821911122790976,0.9517115942388736
738,"('positive_0.01_6', 'positive_0.01_66')",positive_0.01_6,positive_0.01_66,0.7033066132264529,0.7231417393921156,7,0.045251331531958594,0.003785867806118004,11.952697201638141,4.12716450460151,0.9833795582071309,0.9547486684680414
739,"('positive_0.01_6', 'positive_0.01_67')",positive_0.01_6,positive_0.01_67,0.6828657314629258,0.7117062894974421,7,0.04742294828229454,0.005612729216846635,8.449178011288042,2.9174291787855573,0.9819993620745932,0.9525770517177055
740,"('positive_0.01_6', 'positive_0.01_68')",positive_0.01_6,positive_0.01_68,0.6934869739478958,0.72103520914836,7,0.045649143753469845,0.005296281735287733,8.619092796616464,2.976099306455012,0.9827213596108896,0.9543508562465302
741,"('positive_0.01_6', 'positive_0.01_69')",positive_0.01_6,positive_0.01_69,0.7047094188376753,0.727956665663557,7,0.044345763114128856,0.004420699395782601,10.031390769622389,3.463753763501901,0.9834728712861133,0.9556542368858711
742,"('positive_0.01_6', 'positive_0.01_70')",positive_0.01_6,positive_0.01_70,0.692685370741483,0.7095997592536865,7,0.047826241142087556,0.0032759783789502173,14.599071059013951,5.040934849973427,0.9826672379144173,0.9521737588579124
743,"('positive_0.01_6', 'positive_0.01_71')",positive_0.01_6,positive_0.01_71,0.7148296593186373,0.7345771892867891,7,0.04310895306763862,0.003717908694477856,11.594946678402184,4.003636297026763,0.9841408634562172,0.9568910469323614
744,"('positive_0.01_6', 'positive_0.01_72')",positive_0.01_6,positive_0.01_72,0.7234468937875751,0.7424014444778815,7,0.041659527179086386,0.0035342592073247525,11.787343467266638,4.070069268966507,0.9847025869452187,0.9583404728209136
745,"('positive_0.01_6', 'positive_0.01_73')",positive_0.01_6,positive_0.01_73,0.7069138276553106,0.7264520012037315,7,0.04462820033212889,0.0037137504530820875,12.017016462452773,4.149373397349164,0.983619149305743,0.9553717996678711
746,"('positive_0.01_6', 'positive_0.01_74')",positive_0.01_6,positive_0.01_74,0.7254509018036072,0.7445079747216371,7,0.041271534830494505,0.0035448575598033827,11.642649707139052,4.0201077464112425,0.9848323067731054,0.9587284651695055
747,"('positive_0.01_6', 'positive_0.01_75')",positive_0.01_6,positive_0.01_75,0.7153306613226453,0.7351790550707192,7,0.042996990147223135,0.0037344646146697524,11.513562072143362,3.9755348858970354,0.9841736979229211,0.9570030098527769
748,"('positive_0.01_6', 'positive_0.01_76')",positive_0.01_6,positive_0.01_76,0.6927855711422846,0.7174240144447788,7,0.04633343114797539,0.004749180616272053,9.756089500833847,3.3686945810054088,0.9826740063875832,0.9536665688520246
749,"('positive_0.01_6', 'positive_0.01_77')",positive_0.01_6,positive_0.01_77,0.7055110220440882,0.7255492025278363,7,0.04479790343833823,0.003814059648106549,11.745464825275526,4.055608930700518,0.9835261136498452,0.9552020965616618
750,"('positive_0.01_6', 'positive_0.01_78')",positive_0.01_6,positive_0.01_78,0.6998997995991983,0.7267529340956966,7,0.04457167280044172,0.005124962352405893,8.696975652809963,3.0029915931227227,0.9831522006804392,0.9554283271995583
751,"('positive_0.01_6', 'positive_0.01_79')",positive_0.01_6,positive_0.01_79,0.7209418837675351,0.7487210352091483,7,0.04049836470286017,0.00516842631603831,7.835724498420029,2.7056089075261984,0.984539955054505,0.9595016352971398
752,"('positive_0.01_6', 'positive_0.01_80')",positive_0.01_6,positive_0.01_80,0.7166332665330661,0.7348781221787541,7,0.04305296178267448,0.0034307025601792995,12.5493134503693,4.333171012010925,0.984258965146256,0.9569470382173255
753,"('positive_0.01_6', 'positive_0.01_81')",positive_0.01_6,positive_0.01_81,0.6969939879759519,0.7276557327715919,7,0.04440221050043858,0.005859062345180299,7.578381639335876,2.61675061089176,0.98295744365426,0.9555977894995614
754,"('positive_0.01_6', 'positive_0.01_82')",positive_0.01_6,positive_0.01_82,0.688877755511022,0.7243454709599759,7,0.04502445601741201,0.00682466585992636,6.5973128855714895,2.2779959290986755,0.9824093425095407,0.954975543982588
755,"('positive_0.01_6', 'positive_0.01_83')",positive_0.01_6,positive_0.01_83,0.7197394789579158,0.7430033102618117,7,0.041548576033014095,0.00434575777656665,9.560720631291005,3.301235374930078,0.9844617004944948,0.9584514239669859
756,"('positive_0.01_6', 'positive_0.01_84')",positive_0.01_6,positive_0.01_84,0.7226452905811623,0.7424014444778815,7,0.041659527179086386,0.0036854677447238915,11.303728607780135,3.903081178471168,0.9846506031686543,0.9583404728209136
757,"('positive_0.01_6', 'positive_0.01_85')",positive_0.01_6,positive_0.01_85,0.7084168336673347,0.7366837195305447,7,0.04271742619055252,0.005335734871907194,8.005912440563916,2.764373353916689,0.9837186354510085,0.9572825738094475
758,"('positive_0.01_6', 'positive_0.01_86')",positive_0.01_6,positive_0.01_86,0.7202404809619238,0.7451098405055673,7,0.041160852711321416,0.004638632034327128,8.873489513011595,3.0639403251205954,0.9844943216810352,0.9588391472886786
759,"('positive_0.01_6', 'positive_0.01_87')",positive_0.01_6,positive_0.01_87,0.7120240480961924,0.7273547998796268,7,0.04445867790000402,0.002903524688426695,15.31196826988043,5.287092182873511,0.9839565844320071,0.955541322099996
760,"('positive_0.01_6', 'positive_0.01_88')",positive_0.01_6,positive_0.01_88,0.6783567134268537,0.7056876316581402,7,0.04857794392560333,0.00535354074442429,9.073984162014128,3.1331694191707973,0.9816896145364629,0.9514220560743967
761,"('positive_0.01_6', 'positive_0.01_89')",positive_0.01_6,positive_0.01_89,0.6982965931863727,0.718025880228709,7,0.04621917852744106,0.0037887318391152114,12.199115822943726,4.212250755007475,0.9830448439693745,0.9537808214725589
762,"('positive_0.01_6', 'positive_0.01_90')",positive_0.01_6,positive_0.01_90,0.7073146292585171,0.7276557327715919,7,0.04440221050043858,0.0038626782709515473,11.495187376685235,3.9691902601110454,0.9836456986272608,0.9555977894995614
763,"('positive_0.01_6', 'positive_0.01_91')",positive_0.01_6,positive_0.01_91,0.7079158316633266,0.7261510683117665,7,0.04468474793870225,0.003464617962345873,12.897453175023795,4.453380692721221,0.9836854957570188,0.9553152520612977
764,"('positive_0.01_6', 'positive_0.01_92')",positive_0.01_6,positive_0.01_92,0.6985971943887775,0.7144146855251279,7,0.04690592961356399,0.003043570023528619,15.411483636306398,5.3214539910116265,0.9830649912212162,0.953094070386436
765,"('positive_0.01_6', 'positive_0.01_93')",positive_0.01_6,positive_0.01_93,0.7207414829659319,0.7345771892867891,7,0.04310895306763862,0.0025957391492583692,16.607582884418612,5.734456870404633,0.9845269212638529,0.9568910469323614
766,"('positive_0.01_6', 'positive_0.01_94')",positive_0.01_6,positive_0.01_94,0.7080160320641282,0.7294613301233824,7,0.044063825844378623,0.004066294421268601,10.836358925193519,3.7417024091475377,0.9836921254823593,0.9559361741556214
767,"('positive_0.01_6', 'positive_0.01_95')",positive_0.01_6,positive_0.01_95,0.7052104208416834,0.7270538669876617,7,0.04451516532820565,0.004154717400940755,10.714366594013363,3.6995794965875737,0.9835061545182321,0.9554848346717943
768,"('positive_0.01_6', 'positive_0.01_96')",positive_0.01_6,positive_0.01_96,0.7138276553106212,0.7399939813421607,7,0.042104104180176294,0.0049137436545788615,8.56864076353305,2.9586786492916812,0.9840751287203572,0.9578958958198237
769,"('positive_0.01_6', 'positive_0.01_97')",positive_0.01_6,positive_0.01_97,0.7040080160320641,0.7291603972314173,7,0.04412017339447827,0.004781599729157926,9.227073760573461,3.1860299532024956,0.9834262368818092,0.9558798266055217
770,"('positive_0.01_6', 'positive_0.01_98')",positive_0.01_6,positive_0.01_98,0.7309619238476954,0.753836894372555,7,0.03956451289234275,0.004218634455643966,9.37851176923157,3.238320207313143,0.9851872843919396,0.9604354871076572
771,"('positive_0.01_6', 'positive_0.01_99')",positive_0.01_6,positive_0.01_99,0.6979959919839679,0.7231417393921156,7,0.045251331531958594,0.004815011120488322,9.397970305698767,3.245039074165045,0.9830246884558912,0.9547486684680414
772,"('positive_0.01_7', 'positive_0.01_8')",positive_0.01_7,positive_0.01_8,0.7216432865731462,0.7598555522118567,7,0.0384727931445944,0.007061414756402873,5.4483123385026415,1.8812558298865623,0.9845855461650612,0.9615272068554056
773,"('positive_0.01_7', 'positive_0.01_9')",positive_0.01_7,positive_0.01_9,0.6886773547094188,0.7195305446885345,7,0.04593390570255662,0.005954624761189131,7.7139882939296545,2.6635744333299702,0.9823957314901868,0.9540660942974434
774,"('positive_0.01_10', 'positive_0.01_7')",positive_0.01_7,positive_0.01_10,0.709619238476954,0.7405958471260908,7,0.041992843834336435,0.005829663334219415,7.203305135623107,2.4872398898788304,0.9837980797369514,0.9580071561656636
775,"('positive_0.01_11', 'positive_0.01_7')",positive_0.01_7,positive_0.01_11,0.7180360721442886,0.7463135720734276,7,0.040939718174590745,0.005277526320994541,7.757368828598419,2.678553362341158,0.9843506264684877,0.9590602818254093
776,"('positive_0.01_12', 'positive_0.01_7')",positive_0.01_7,positive_0.01_12,0.7025050100200401,0.7333734577189287,7,0.043333115001929934,0.00585899897934683,7.395992925528854,2.5537733419987525,0.9833261568310944,0.9566668849980701
777,"('positive_0.01_13', 'positive_0.01_7')",positive_0.01_7,positive_0.01_13,0.6996593868964135,0.7294613301233824,7,0.044063825844378623,0.005679448360149331,7.758469317822981,2.6789333518940337,0.9831361166809698,0.9559361741556214
778,"('positive_0.01_14', 'positive_0.01_7')",positive_0.01_7,positive_0.01_14,0.7076152304609219,0.7357809208546494,7,0.042885105765137155,0.00532201105498098,8.058064014166243,2.7823808479408103,0.9836656012174191,0.9571148942348628
779,"('positive_0.01_15', 'positive_0.01_7')",positive_0.01_7,positive_0.01_15,0.6930861723446894,0.7264520012037315,7,0.04462820033212889,0.006395602743118234,6.977950652133532,2.409426906790502,0.9826943062145077,0.9553717996678711
780,"('positive_0.01_16', 'positive_0.01_7')",positive_0.01_7,positive_0.01_16,0.7154308617234469,0.7387902497743003,7,0.04232685776497824,0.0043855224702067375,9.651497182497144,3.3325797446290584,0.9841802621880034,0.9576731422350218
781,"('positive_0.01_17', 'positive_0.01_7')",positive_0.01_7,positive_0.01_17,0.7031062124248497,0.730965994583208,7,0.043782386609395596,0.0052935271955513175,8.270928814003323,2.8558812496782773,0.9833662132995816,0.9562176133906044
