,Unnamed: 0,A,B,DNA_max_Cfrac,ksize,AA_max_Cfrac,sequence_comparison,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
2343,2343,negative_0.01_22,negative_0.01_19,0.7755102040816326,7,0.8461782429432286,negative_0.01_22_vs_negative_0.01_19,0.0235783333412566,0.0120892011789326,1.950363220222168,0.6734438024982374,0.9879665999324262,0.9764216666587433
2344,2344,negative_0.01_22,negative_0.01_20,0.7695886644813366,7,0.8560101490643831,negative_0.01_22_vs_negative_0.01_20,0.0219655994878792,0.0147572970984585,1.4884568184355158,0.5139514574867028,0.9876060593156415,0.9780344005121208
2345,2345,negative_0.01_22,negative_0.01_21,0.7755102040816326,7,0.853790041230574,negative_0.01_22_vs_negative_0.01_21,0.0223283720913104,0.0133391624288788,1.6738961093216902,0.5779820646536777,0.9879665999324262,0.9776716279086896
2346,2346,negative_0.01_22,negative_0.01_22,1.0,7,1.0,negative_0.01_22_vs_negative_0.01_22,0.0,0.0,,,1.0,1.0
2347,2347,negative_0.01_22,negative_0.01_23,0.7594374537379719,7,0.8493498255629559,negative_0.01_22_vs_negative_0.01_23,0.0230563496020573,0.0154920421009888,1.488270523134305,0.513887131306464,0.9869817979275789,0.9769436503979426
2348,2348,negative_0.01_22,negative_0.01_24,0.7665221529026118,7,0.8610846812559467,negative_0.01_22_vs_negative_0.01_24,0.0211394237286974,0.0161327379304846,1.3103432176104552,0.452450348681637,0.9874183111073662,0.9788605762713025
2349,2349,negative_0.01_22,negative_0.01_25,0.7621867399809665,7,0.826197272438947,negative_0.01_22_vs_negative_0.01_25,0.0269059380157757,0.0111459933983099,2.413956033730973,0.833518451108901,0.9871516497604234,0.9730940619842242
2350,2350,negative_0.01_22,negative_0.01_26,0.7865073490536111,7,0.8610846812559467,negative_0.01_22_vs_negative_0.01_26,0.0211394237286974,0.0125863450355948,1.6795522186078689,0.5799350709991296,0.9886292737156852,0.9788605762713025
2351,2351,negative_0.01_22,negative_0.01_27,0.7536216559162525,7,0.8483983507770377,negative_0.01_22_vs_negative_0.01_27,0.02321276905297,0.0163909239617097,1.4161964943035954,0.4890005832348737,0.9866205578724168,0.9767872309470299
2352,2352,negative_0.01_22,negative_0.01_28,0.7668393782383419,7,0.8395179194418014,negative_0.01_22_vs_negative_0.01_28,0.0246799805483175,0.0125352733327399,1.968842632562125,0.6798245861313168,0.9874377664760176,0.9753200194516825
2353,2353,negative_0.01_22,negative_0.01_29,0.7402981918155863,7,0.8303203298445925,negative_0.01_22_vs_negative_0.01_29,0.0262136840809559,0.0158341743451655,1.6555131647239587,0.5716345905100665,0.9857828785343951,0.9737863159190441
2354,2354,negative_0.01_22,negative_0.01_30,0.7508723696732579,7,0.8430066603235015,negative_0.01_22_vs_negative_0.01_30,0.0241019967491407,0.0160029978094149,1.506092610658294,0.520040946281115,0.986448864692103,0.9758980032508593
2355,2355,negative_0.01_22,negative_0.01_31,0.7457967643015756,7,0.8439581351094196,negative_0.01_22_vs_negative_0.01_31,0.0239447206645913,0.0170899015033748,1.401103491431052,0.4837890979380763,0.9861303137769236,0.9760552793354087
2356,2356,negative_0.01_22,negative_0.01_32,0.7607063550808925,7,0.857278782112274,negative_0.01_22_vs_negative_0.01_32,0.0217586627884597,0.0165604023010939,1.3138969931317703,0.4536774370903422,0.9870602637245061,0.9782413372115403
2357,2357,negative_0.01_22,negative_0.01_33,0.7581685523950513,7,0.8490326673009831,negative_0.01_22_vs_negative_0.01_33,0.0231084727233038,0.015669574259271,1.4747351996262108,0.5092134994225033,0.9869032071701321,0.9768915272766961
2358,2358,negative_0.01_22,negative_0.01_34,0.7751929787459025,7,0.845861084681256,negative_0.01_22_vs_negative_0.01_34,0.0236306239039868,0.0120932724669293,1.9540305544762893,0.6747101017698398,0.9879473518297595,0.9763693760960132
2359,2359,negative_0.01_22,negative_0.01_35,0.7728666596172148,7,0.8648905803996194,negative_0.01_22_vs_negative_0.01_35,0.0205225262143406,0.0156152955418203,1.314257944038133,0.4538020703629428,0.9878059694276247,0.9794774737856593
2360,2360,negative_0.01_22,negative_0.01_36,0.7803743258961616,7,0.8560101490643831,negative_0.01_22_vs_negative_0.01_36,0.0219655994878792,0.01284018518688,1.710691798302371,0.5906873025528366,0.9882608022664268,0.9780344005121208
2361,2361,negative_0.01_22,negative_0.01_37,0.7654647351168447,7,0.845861084681256,negative_0.01_22_vs_negative_0.01_37,0.0236306239039868,0.0138313762557948,1.7084795805541326,0.5899234426128619,0.987353404451334,0.9763693760960132
2362,2362,negative_0.01_22,negative_0.01_38,0.7602833879665856,7,0.8452267681573105,negative_0.01_22_vs_negative_0.01_38,0.0237352554660025,0.0146602153725038,1.6190250185900747,0.5590355445355863,0.9870341223182237,0.9762647445339975
2363,2363,negative_0.01_22,negative_0.01_39,0.754573331923443,7,0.8411037107516651,negative_0.01_22_vs_negative_0.01_39,0.024417005919587,0.0150135248247434,1.6263340024819406,0.5615592743995939,0.9866798511688686,0.9755829940804129
2364,2364,negative_0.01_22,negative_0.01_40,0.7947552077825949,7,0.8715509039010466,negative_0.01_22_vs_negative_0.01_40,0.0194485325940323,0.012836126034267,1.5151403579329843,0.5231650563266358,0.9891205131331663,0.9805514674059677
2365,2365,negative_0.01_22,negative_0.01_41,0.7676853124669557,7,0.8353948620361561,negative_0.01_22_vs_negative_0.01_41,0.0253657125835961,0.0116978858132262,2.1684014520740327,0.7487305462318409,0.9874896100098048,0.9746342874164039
2366,2366,negative_0.01_22,negative_0.01_42,0.7708575658242571,7,0.8350777037741833,negative_0.01_22_vs_negative_0.01_42,0.0254185812735275,0.0110775818028985,2.294596575840824,0.7923046472634236,0.9876835399010718,0.9745814187264724
2367,2367,negative_0.01_22,negative_0.01_43,0.7577455852807444,7,0.8464954012052014,negative_0.01_22_vs_negative_0.01_43,0.02352605957511,0.0153286123807563,1.5347807740669868,0.5299467246778384,0.986876982411407,0.97647394042489
2368,2368,negative_0.01_22,negative_0.01_44,0.7744527862958654,7,0.8626704725658103,negative_0.01_22_vs_negative_0.01_44,0.0208820996364739,0.0149733846404824,1.3946145202211973,0.481548511466512,0.987902410401074,0.9791179003635261
2369,2369,negative_0.01_22,negative_0.01_45,0.7425187691656974,7,0.8420551855375833,negative_0.01_22_vs_negative_0.01_45,0.0242594250609398,0.0173784678117354,1.3959472908513673,0.4820087058096649,0.9859234838137889,0.9757405749390602
2370,2370,negative_0.01_22,negative_0.01_46,0.7758274294173628,7,0.8461782429432286,negative_0.01_22_vs_negative_0.01_46,0.0235783333412566,0.0120328590861921,1.959495509119124,0.6765971040456168,0.9879858405379741,0.9764216666587433
2371,2371,negative_0.01_22,negative_0.01_47,0.773924077402982,7,0.8528385664446558,negative_0.01_22_vs_negative_0.01_47,0.0224840936300089,0.0134654480243133,1.6697620153010406,0.5765545972115701,0.9878702843279732,0.9775159063699911
2372,2372,negative_0.01_22,negative_0.01_48,0.7767791054245532,7,0.853790041230574,negative_0.01_22_vs_negative_0.01_48,0.0223283720913104,0.0131139124559169,1.7026476397770918,0.5879097231517313,0.9880435174317058,0.9776716279086896
2373,2373,negative_0.01_22,negative_0.01_49,0.7521412710161784,7,0.8322232794164288,negative_0.01_22_vs_negative_0.01_49,0.0258951755552585,0.0139782539037579,1.852532922463,0.6396638342136814,0.9865281819653882,0.9741048244447414
2374,2374,negative_0.01_22,negative_0.01_50,0.7606006133023158,7,0.8490326673009831,negative_0.01_22_vs_negative_0.01_50,0.0231084727233038,0.0152296903890165,1.517330433714487,0.5239212708341502,0.9870537296709572,0.9768915272766961
2375,2375,negative_0.01_22,negative_0.01_51,0.7764618800888231,7,0.8496669838249287,negative_0.01_22_vs_negative_0.01_51,0.0230042431610997,0.0124943242948427,1.8411754504079187,0.6357421958807612,0.9880242992816409,0.9769957568389003
2376,2376,negative_0.01_22,negative_0.01_52,0.7617637728666596,7,0.8449096098953378,negative_0.01_22_vs_negative_0.01_52,0.0237875964887217,0.0143406134197561,1.6587572506452997,0.5727547457385115,0.987125556726086,0.9762124035112782
2377,2377,negative_0.01_22,negative_0.01_53,0.7886221846251454,7,0.8686964795432921,negative_0.01_22_vs_negative_0.01_53,0.0199079511456242,0.0134470718103856,1.4804673780539117,0.5111927717943999,0.9887556985889535,0.9800920488543757
2378,2378,negative_0.01_22,negative_0.01_54,0.7473828909802263,7,0.842372343799556,negative_0.01_22_vs_negative_0.01_54,0.0242069320231608,0.0165366004983709,1.4638396824997704,0.5054513701905037,0.986230082163223,0.9757930679768392
2379,2379,negative_0.01_22,negative_0.01_55,0.7576398435021677,7,0.8522042499207104,negative_0.01_22_vs_negative_0.01_55,0.0225879907390639,0.0162858431883243,1.3869709095110083,0.4789092378132181,0.9868704240434014,0.9774120092609361
2380,2380,negative_0.01_22,negative_0.01_56,0.7774135560960135,7,0.8591817316841104,negative_0.01_22_vs_negative_0.01_56,0.0214487493622345,0.013881028446897,1.5451844540401525,0.5335390267313531,0.9880819313181096,0.9785512506377655
2381,2381,negative_0.01_22,negative_0.01_57,0.773924077402982,7,0.8493498255629559,negative_0.01_22_vs_negative_0.01_57,0.0230563496020573,0.0128931920522649,1.788257671846836,0.6174701378125846,0.9878702843279732,0.9769436503979426
2382,2382,negative_0.01_22,negative_0.01_58,0.7784709738817807,7,0.8667935299714558,negative_0.01_22_vs_negative_0.01_58,0.0202149495586436,0.0149274917903763,1.354209390466798,0.4675969644212711,0.9881458881626781,0.9797850504413563
2383,2383,negative_0.01_22,negative_0.01_59,0.7981389446970498,7,0.869965112591183,negative_0.01_22_vs_negative_0.01_59,0.0197036056216717,0.0119935342890353,1.6428523191604143,0.5672629084096499,0.9893206440414286,0.9802963943783283
2384,2384,negative_0.01_22,negative_0.01_60,0.7666278946811885,7,0.851569933396765,negative_0.01_22_vs_negative_0.01_60,0.0226919541548482,0.0145612360023469,1.558381043421784,0.5380956966075218,0.9874247970821339,0.9773080458451517
2385,2385,negative_0.01_22,negative_0.01_61,0.7573226181664375,7,0.8392007611798288,negative_0.01_22_vs_negative_0.01_61,0.0247326265609926,0.0141987070381441,1.7418928705655756,0.6014607669665889,0.9868507437076065,0.9752673734390074
2386,2386,negative_0.01_22,negative_0.01_62,0.7520355292376018,7,0.8347605455122106,negative_0.01_22_vs_negative_0.01_62,0.0254714671770551,0.0144212465788217,1.7662458677089148,0.60986964938828,0.9865215770620079,0.9745285328229448
2387,2387,negative_0.01_22,negative_0.01_63,0.7647245426668077,7,0.8547415160164922,negative_0.01_22_vs_negative_0.01_63,0.0221727992285952,0.0154222216710122,1.4377175806175486,0.4964316309755661,0.987307918963644,0.9778272007714047
2388,2388,negative_0.01_22,negative_0.01_64,0.7556307497092101,7,0.838883602917856,negative_0.01_22_vs_negative_0.01_64,0.0247852896305328,0.0144530580032697,1.714882042604792,0.5921341582088295,0.9867456491370759,0.9752147103694672
2389,2389,negative_0.01_22,negative_0.01_65,0.7764618800888231,7,0.860767522993974,negative_0.01_22_vs_negative_0.01_65,0.0211909372844871,0.0143076301714553,1.4810934466816543,0.5114089479573426,0.9880242992816409,0.9788090627155128
2390,2390,negative_0.01_22,negative_0.01_66,0.7358570371153643,7,0.8369806533460197,negative_0.01_22_vs_negative_0.01_66,0.0251016269136229,0.0177693347389644,1.4126374049659989,0.4877716600106812,0.9855004588679571,0.9748983730863771
2391,2391,negative_0.01_22,negative_0.01_67,0.7689542138098763,7,0.8468125594671742,negative_0.01_22_vs_negative_0.01_67,0.0234738025938614,0.0133625809336752,1.756681790020424,0.6065672548501015,0.9875672733864436,0.9765261974061386
2392,2392,negative_0.01_22,negative_0.01_68,0.7521412710161784,7,0.8357120202981287,negative_0.01_22_vs_negative_0.01_68,0.0253128610951258,0.0145605683638906,1.7384528173982754,0.6002729459177901,0.9865281819653882,0.9746871389048741
2393,2393,negative_0.01_22,negative_0.01_69,0.7698001480384901,7,0.853790041230574,negative_0.01_22_vs_negative_0.01_69,0.0223283720913104,0.0143567133351376,1.5552565249500645,0.5370168270006949,0.9876189811917031,0.9776716279086896
2394,2394,negative_0.01_22,negative_0.01_70,0.7728666596172148,7,0.860767522993974,negative_0.01_22_vs_negative_0.01_70,0.0211909372844871,0.0149468844716739,1.4177494530479893,0.4895368066578259,0.9878059694276247,0.9788090627155128
2395,2395,negative_0.01_22,negative_0.01_71,0.7562652003806704,7,0.8579130986362195,negative_0.01_22_vs_negative_0.01_71,0.0216552928533509,0.0174678555349343,1.2397224610681084,0.4280656031490777,0.9867850858385238,0.978344707146649
2396,2396,negative_0.01_22,negative_0.01_72,0.7682140213598393,7,0.8426895020615287,negative_0.01_22_vs_negative_0.01_72,0.0241544559231734,0.0128144305193986,1.884941815136308,0.650854348724196,0.987521984596682,0.9758455440768266
2397,2397,negative_0.01_22,negative_0.01_73,0.7858728983821508,7,0.8623533143038377,negative_0.01_22_vs_negative_0.01_73,0.0209335320003531,0.0129036271285181,1.6222982725599926,0.5601657712426881,0.9885912831178585,0.9790664679996468
2398,2398,negative_0.01_22,negative_0.01_74,0.7667336364597652,7,0.8483983507770377,negative_0.01_22_vs_negative_0.01_74,0.02321276905297,0.0140214518450413,1.6555182237550714,0.5716363373504059,0.9874312822049414,0.9767872309470299
2399,2399,negative_0.01_22,negative_0.01_75,0.7764618800888231,7,0.8620361560418649,negative_0.01_22_vs_negative_0.01_75,0.0209849805804275,0.0145135868755149,1.4458852081445202,0.4992518431709778,0.9880242992816409,0.9790150194195725
2400,2400,negative_0.01_22,negative_0.01_76,0.7849212223749603,7,0.8563273073263559,negative_0.01_22_vs_negative_0.01_76,0.0219138406811758,0.0120905486073192,1.8124769514519647,0.6258328487076291,0.9885342424167892,0.9780861593188241
2401,2401,negative_0.01_22,negative_0.01_77,0.7724436925029079,7,0.8560101490643831,negative_0.01_22_vs_negative_0.01_77,0.0219655994878792,0.0142475961379479,1.541705651620398,0.5323378258958325,0.9877802199996313,0.9780344005121208
2402,2402,negative_0.01_22,negative_0.01_78,0.7682140213598393,7,0.8392007611798288,negative_0.01_22_vs_negative_0.01_78,0.0247326265609926,0.0122362598815795,2.0212570507941874,0.6979228381666028,0.987521984596682,0.9752673734390074
2403,2403,negative_0.01_22,negative_0.01_79,0.7629269324310035,7,0.844592451633365,negative_0.01_22_vs_negative_0.01_79,0.0238399543548919,0.0140785769562151,1.6933497205743857,0.5846992308709762,0.98719727940483,0.976160045645108
2404,2404,negative_0.01_22,negative_0.01_80,0.7672623453526488,7,0.8626704725658103,negative_0.01_22_vs_negative_0.01_80,0.0208820996364739,0.0162573085875789,1.284474581015735,0.443518128870904,0.9874636950475965,0.9791179003635261
2405,2405,negative_0.01_22,negative_0.01_81,0.7678967960241091,7,0.845861084681256,negative_0.01_22_vs_negative_0.01_81,0.0236306239039868,0.0133950830039296,1.7641267244894578,0.6091379272900819,0.9875025623919695,0.9763693760960132
2406,2406,negative_0.01_22,negative_0.01_82,0.7589087448450883,7,0.8319061211544561,negative_0.01_22_vs_negative_0.01_82,0.025948216929394,0.0126958244728465,2.043838664034095,0.7057200768189476,0.9869490669882225,0.9740517830706059
2407,2407,negative_0.01_22,negative_0.01_83,0.7689542138098763,7,0.8385664446558833,negative_0.01_22_vs_negative_0.01_83,0.0248379697689161,0.0119984137586205,2.070104454521811,0.7147894304851097,0.9875672733864436,0.9751620302310838
2408,2408,negative_0.01_22,negative_0.01_84,0.7903140530823728,7,0.8582302568981922,negative_0.01_22_vs_negative_0.01_84,0.0216036324500318,0.011455406936642,1.88588956896232,0.6511816000452852,0.9888566062240726,0.9783963675499682
2409,2409,negative_0.01_22,negative_0.01_85,0.7528814634662155,7,0.8493498255629559,negative_0.01_22_vs_negative_0.01_85,0.0230563496020573,0.0166821548082828,1.3820966096424008,0.4772261835984971,0.9865743915424798,0.9769436503979426
2410,2410,negative_0.01_22,negative_0.01_86,0.7615522893095061,7,0.8369806533460197,negative_0.01_22_vs_negative_0.01_86,0.0251016269136229,0.0130647358565479,1.921326782970672,0.6634177681109495,0.9871125050341693,0.9748983730863771
2411,2411,negative_0.01_22,negative_0.01_87,0.7549962990377498,7,0.8309546463685379,negative_0.01_22_vs_negative_0.01_87,0.0261074451149643,0.0132461847011877,1.9709407428558128,0.6805490457394511,0.9867061808875249,0.9738925548850357
2412,2412,negative_0.01_22,negative_0.01_88,0.7702231151527968,7,0.8661592134475103,negative_0.01_22_vs_negative_0.01_88,0.0203174107448714,0.0162920790652928,1.2470729281049118,0.4306036567895883,0.9876448148042056,0.9796825892551285
2413,2413,negative_0.01_22,negative_0.01_89,0.7472771492016496,7,0.8220742150333016,negative_0.01_22_vs_negative_0.01_89,0.0276011594184606,0.0131617625977258,2.0970716660114905,0.7241009788470169,0.9862234372139325,0.9723988405815394
2414,2414,negative_0.01_22,negative_0.01_90,0.7795283916675478,7,0.8671106882334285,negative_0.01_22_vs_negative_0.01_90,0.0201637430643849,0.0147915798097706,1.363190634381441,0.4706981114231882,0.9882097623232933,0.979836256935615
2415,2415,negative_0.01_22,negative_0.01_91,0.7694829227027599,7,0.8636219473517285,negative_0.01_22_vs_negative_0.01_91,0.0207278997313615,0.0160139057748454,1.2943687831560056,0.4469345125695624,0.9875995971093647,0.9792721002686384
2416,2416,negative_0.01_22,negative_0.01_92,0.7623982235381199,7,0.8528385664446558,negative_0.01_22_vs_negative_0.01_92,0.0224840936300089,0.0155297121420239,1.4478113582779302,0.4999169264008996,0.9871646911065813,0.9775159063699911
2417,2417,negative_0.01_22,negative_0.01_93,0.7671566035740721,7,0.848081192515065,negative_0.01_22_vs_negative_0.01_93,0.0232649422845743,0.0138934239932551,1.674529064676126,0.5782006187446713,0.9874572141811525,0.9767350577154257
2418,2418,negative_0.01_22,negative_0.01_94,0.7728666596172148,7,0.8382492863939106,negative_0.01_22_vs_negative_0.01_94,0.0248906669881338,0.0112471547680272,2.213063437065118,0.7641519491211394,0.9878059694276247,0.9751093330118662
2419,2419,negative_0.01_22,negative_0.01_95,0.778365232103204,7,0.8652077386615922,negative_0.01_22_vs_negative_0.01_95,0.0204712231824669,0.014689941994154,1.3935537111455971,0.481182223130991,0.9881394962026175,0.979528776817533
2420,2420,negative_0.01_22,negative_0.01_96,0.7611293221951994,7,0.8474468759911196,negative_0.01_22_vs_negative_0.01_96,0.0233693389393788,0.0148733568065836,1.571221563718186,0.5425294188623333,0.9870863912914842,0.9766306610606211
2421,2421,negative_0.01_22,negative_0.01_97,0.7628211906524268,7,0.8442752933713923,negative_0.01_22_vs_negative_0.01_97,0.0238923290762614,0.0140452525985973,1.7010964315905244,0.5873741041814815,0.9871907634662077,0.9761076709237385
2422,2422,negative_0.01_22,negative_0.01_98,0.7456910225229988,7,0.8363463368220743,negative_0.01_22_vs_negative_0.01_98,0.0252072096740959,0.0158468373314047,1.5906776315638105,0.5492474333202395,0.9861236553681444,0.974792790325904
2423,2423,negative_0.01_22,negative_0.01_99,0.7668393782383419,7,0.8623533143038377,negative_0.01_22_vs_negative_0.01_99,0.0209335320003531,0.0162817218807043,1.2857075040178525,0.44394384667881,0.9874377664760176,0.9790664679996468
2424,2424,negative_0.01_23,ref_gene,0.8764936026223961,7,0.933396764985728,negative_0.01_23_vs_ref_gene,0.0097980986625165,0.0088579497537196,1.1061361754058392,0.3819393968890117,0.9937422393094648,0.9902019013374834
2425,2425,negative_0.01_23,negative_0.01_0,0.7831236121391562,7,0.8864573422137647,negative_0.01_23_vs_negative_0.01_0,0.0170700941229723,0.017250649094019,0.9895334389991538,0.3416774654840127,0.9884263189327772,0.9829299058770277
2426,2426,negative_0.01_23,negative_0.01_1,0.7814317436819287,7,0.8775769108785284,negative_0.01_23_vs_negative_0.01_1,0.0184828688755208,0.016136188316203,1.145429671080466,0.395507106157829,0.9883245281468068,0.9815171311244791
2427,2427,negative_0.01_23,negative_0.01_2,0.786930316167918,7,0.8855058674278465,negative_0.01_23_vs_negative_0.01_2,0.0172208810934791,0.0164306702082347,1.0480936489643866,0.3618978070415146,0.9886545845695742,0.9827791189065208
2428,2428,negative_0.01_23,negative_0.01_3,0.7707518240456804,7,0.8601332064700286,negative_0.01_23_vs_negative_0.01_3,0.0212940132223701,0.0152210320897036,1.3989861592089174,0.4830580011618235,0.9876770878267223,0.9787059867776299
2429,2429,negative_0.01_23,negative_0.01_4,0.7743470445172888,7,0.8579130986362195,negative_0.01_23_vs_negative_0.01_4,0.0216552928533509,0.0142189984950419,1.5229829907431274,0.52587305061534,0.9878959868578152,0.978344707146649
2430,2430,negative_0.01_23,negative_0.01_5,0.7663106693454584,7,0.8636219473517285,negative_0.01_23_vs_negative_0.01_5,0.0207278997313615,0.0165822116625043,1.2500081504948697,0.4316171640722195,0.9874053366010314,0.9792721002686384
2431,2431,negative_0.01_23,negative_0.01_6,0.8124140848049064,7,0.8924833491912464,negative_0.01_23_vs_negative_0.01_6,0.0161183186556416,0.0131234908917149,1.228203592217781,0.4240882358778885,0.9901561466635881,0.9838816813443584
2432,2432,negative_0.01_23,negative_0.01_7,0.781326001903352,7,0.864256263875674,negative_0.01_23_vs_negative_0.01_7,0.0206251806729502,0.0140125395176766,1.4719088318667597,0.508237578716325,0.9883181592556504,0.9793748193270497
2433,2433,negative_0.01_23,negative_0.01_8,0.7767791054245532,7,0.8680621630193467,negative_0.01_23_vs_negative_0.01_8,0.0200102198461555,0.0154320647010718,1.2966651082512488,0.4477274140598482,0.9880435174317058,0.9799897801538444
2434,2434,negative_0.01_23,negative_0.01_9,0.7559479750449403,7,0.8525214081826832,negative_0.01_23_vs_negative_0.01_9,0.0225360339019222,0.016644703750098,1.3539462306013994,0.4675060975619182,0.9867653714280814,0.9774639660980777
2435,2435,negative_0.01_23,negative_0.01_10,0.7714920164957174,7,0.8671106882334285,negative_0.01_23_vs_negative_0.01_10,0.0201637430643849,0.0162191731984345,1.2432041274663184,0.4292677928919574,0.9877222346550576,0.979836256935615
2436,2436,negative_0.01_23,negative_0.01_11,0.7920059215396003,7,0.8772597526165556,negative_0.01_23_vs_negative_0.01_11,0.0185335513675993,0.0142300470622287,1.302423757739604,0.4497158266634507,0.9889573083366511,0.9814664486324006
2437,2437,negative_0.01_23,negative_0.01_12,0.7742413027387121,7,0.8690136378052649,negative_0.01_23_vs_negative_0.01_12,0.0198568407962544,0.0160362598250346,1.2382463874310286,0.4275559274986062,0.9878895624790986,0.9801431592037455
2438,2438,negative_0.01_23,negative_0.01_13,0.7877762503965317,7,0.8842372343799556,negative_0.01_23_vs_negative_0.01_13,0.017422146562206,0.0160810723338489,1.0833945772095277,0.3740869167943212,0.9887051674313673,0.9825778534377939
2439,2439,negative_0.01_23,negative_0.01_14,0.7833350956963097,7,0.873453853472883,negative_0.01_23_vs_negative_0.01_14,0.019142969537557,0.0151405232835644,1.264353231327044,0.4365703982609076,0.9884390280519436,0.980857030462443
2440,2440,negative_0.01_23,negative_0.01_15,0.7625039653166966,7,0.8623533143038377,negative_0.01_23_vs_negative_0.01_15,0.0209335320003531,0.017061214349895,1.2269661215810213,0.4236609478104871,0.9871712104877244,0.9790664679996468
2441,2441,negative_0.01_23,negative_0.01_16,0.7719149836100243,7,0.8709165873771012,negative_0.01_23_vs_negative_0.01_16,0.0195505140303124,0.0167569486965766,1.166710860331427,0.4028553194866361,0.9877480143246125,0.9804494859696875
2442,2442,negative_0.01_23,negative_0.01_17,0.7840752881463466,7,0.8896289248334919,negative_0.01_23_vs_negative_0.01_17,0.0165684707855908,0.0175847134972081,0.9422087421680988,0.3253366508831552,0.9884834842497202,0.9834315292144091
2443,2443,negative_0.01_23,negative_0.01_18,0.8087131225547214,7,0.8836029178560102,negative_0.01_23_vs_negative_0.01_18,0.0175228721280433,0.0123519315781519,1.4186341639908175,0.4898422898084885,0.9899408855951121,0.9824771278719566
2444,2444,negative_0.01_23,negative_0.01_19,0.7864016072750344,7,0.8725023786869648,negative_0.01_23_vs_negative_0.01_19,0.0192956796614199,0.0144486488138505,1.335466029385602,0.4611250415367325,0.9886229439766835,0.98070432033858
2445,2445,negative_0.01_23,negative_0.01_20,0.7815374854605055,7,0.8740881699968284,negative_0.01_23_vs_negative_0.01_20,0.0190412419838686,0.0155591543734893,1.2237967132913332,0.422566578131985,0.9883308962172298,0.9809587580161313
2446,2446,negative_0.01_23,negative_0.01_21,0.7887279264037221,7,0.8712337456390739,negative_0.01_23_vs_negative_0.01_21,0.0194995153568883,0.0138369926883117,1.4092307335942862,0.4865953654114799,0.9887620113535938,0.9805004846431117
2447,2447,negative_0.01_23,negative_0.01_22,0.7594374537379719,7,0.8493498255629559,negative_0.01_23_vs_negative_0.01_22,0.0230563496020573,0.0154920421009888,1.488270523134305,0.513887131306464,0.9869817979275789,0.9769436503979426
2448,2448,negative_0.01_23,negative_0.01_23,1.0,7,1.0,negative_0.01_23_vs_negative_0.01_23,0.0,0.0,,,1.0,1.0
2449,2449,negative_0.01_23,negative_0.01_24,0.7686369884741462,7,0.8769425943545829,negative_0.01_23_vs_negative_0.01_24,0.0185842495678735,0.0183089075305362,1.0150386928809396,0.3504842123400554,0.9875478689912817,0.9814157504321265
2450,2450,negative_0.01_23,negative_0.01_25,0.7791054245532409,7,0.8449096098953378,negative_0.01_23_vs_negative_0.01_25,0.0237875964887217,0.0112425476523225,2.11585462871554,0.7305865758345139,0.9881842225670964,0.9762124035112782
2451,2451,negative_0.01_23,negative_0.01_26,0.7853441894892672,7,0.8759911195686647,negative_0.01_23_vs_negative_0.01_26,0.0187364385234467,0.0151936048059083,1.2331792726477049,0.4258062959366515,0.9885596019664713,0.9812635614765532
2452,2452,negative_0.01_23,negative_0.01_27,0.7606006133023158,7,0.8623533143038377,negative_0.01_23_vs_negative_0.01_27,0.0209335320003531,0.0174046311119672,1.2027564310719316,0.4153015479486042,0.9870537296709572,0.9790664679996468
2453,2453,negative_0.01_23,negative_0.01_28,0.7784709738817807,7,0.8575959403742468,negative_0.01_23_vs_negative_0.01_28,0.021706969629078,0.0134354717199419,1.6156462595101042,0.5578688878129059,0.9881458881626781,0.978293030370922
2454,2454,negative_0.01_23,negative_0.01_29,0.7601776461880089,7,0.853790041230574,negative_0.01_23_vs_negative_0.01_29,0.0223283720913104,0.0160862058771794,1.3880446552649417,0.4792799930735449,0.9870275848025004,0.9776716279086896
2455,2455,negative_0.01_23,negative_0.01_30,0.765676218673998,7,0.858547415160165,negative_0.01_23_vs_negative_0.01_30,0.0215519884078859,0.0158720260771255,1.3578599419607964,0.4688574687487952,0.9873663926110919,0.978448011592114
2456,2456,negative_0.01_23,negative_0.01_31,0.7620809982023897,7,0.8652077386615922,negative_0.01_23_vs_negative_0.01_31,0.0204712231824669,0.0175997744530544,1.16315258681705,0.4016266779592504,0.9871451277949419,0.979528776817533
2457,2457,negative_0.01_23,negative_0.01_32,0.7800571005604314,7,0.8845543926419284,negative_0.01_23_vs_negative_0.01_32,0.0173718070026102,0.0174900382069895,0.9932400831273128,0.3429573381201932,0.9882416684655391,0.9826281929973898
2458,2458,negative_0.01_23,negative_0.01_33,0.774664269853019,7,0.872185220424992,negative_0.01_23_vs_negative_0.01_33,0.0193466147570323,0.0164712619791979,1.1745678492313365,0.4055682708108201,0.9879152549821085,0.9806533852429676
2459,2459,negative_0.01_23,negative_0.01_34,0.7840752881463466,7,0.8661592134475103,negative_0.01_23_vs_negative_0.01_34,0.0203174107448714,0.0138357735379275,1.468469449082558,0.5070499891450985,0.9884834842497202,0.9796825892551285
2460,2460,negative_0.01_23,negative_0.01_35,0.7917944379824469,7,0.8896289248334919,negative_0.01_23_vs_negative_0.01_35,0.0165684707855908,0.0162320281633583,1.0207270846776877,0.3524483655613539,0.988944731782773,0.9834315292144091
